Export of Imageset bitbots-2018-iran-game-02-rhoban-zju-2nd (ball annotations in bounding boxes)
[team|Bit-Bots]
[set|bitbots-2018-iran-game-02-rhoban-zju-2nd]
[format: "label::annotation_type|filename|img_width|img_height|x1|y1|x2|y2|center_x|center_y|width|height"]
label::robot|frame0067.png|640|360|120|126|151|182|135.5|154.0|31|56
label::robot|frame0067.png|640|360|582|88|634|187|608.0|137.5|52|99
label::robot|frame0068.png|640|360|574|94|626|193|600.0|143.5|52|99
label::robot|frame0069.png|640|360|569|94|621|193|595.0|143.5|52|99
label::robot|frame0070.png|640|360|108|123|140|179|124.0|151.0|32|56
label::robot|frame0070.png|640|360|568|98|622|198|595.0|148.0|54|100
label::robot|frame0071.png|640|360|108|118|140|174|124.0|146.0|32|56
label::robot|frame0071.png|640|360|537|20|640|317|588.5|168.5|103|297
label::robot|frame0071.png|640|360|566|100|620|200|593.0|150.0|54|100
label::robot|frame0072.png|640|360|106|117|138|173|122.0|145.0|32|56
label::robot|frame0072.png|640|360|509|33|640|343|574.5|188.0|131|310
label::robot|frame0073.png|640|360|104|118|136|174|120.0|146.0|32|56
label::robot|frame0073.png|640|360|489|60|639|359|564.0|209.5|150|299
label::robot|frame0074.png|640|360|103|118|135|174|119.0|146.0|32|56
label::robot|frame0074.png|640|360|480|69|639|359|559.5|214.0|159|290
label::robot|frame0075.png|640|360|104|120|136|176|120.0|148.0|32|56
label::robot|frame0075.png|640|360|470|69|639|359|554.5|214.0|169|290
label::robot|frame0076.png|640|360|104|122|136|178|120.0|150.0|32|56
label::robot|frame0077.png|640|360|105|122|137|178|121.0|150.0|32|56
label::robot|frame0079.png|640|360|125|115|157|171|141.0|143.0|32|56
label::robot|frame0079.png|640|360|533|38|640|360|586.5|199.0|107|322
label::robot|frame0081.png|640|360|539|16|640|360|589.5|188.0|101|344
label::robot|frame0082.png|640|360|567|24|640|360|603.5|192.0|73|336
label::robot|frame0082.png|640|360|452|100|492|178|472.0|139.0|40|78
label::robot|frame0083.png|640|360|248|156|273|196|260.5|176.0|25|40
label::robot|frame0083.png|640|360|160|154|192|211|176.0|182.5|32|57
label::robot|frame0083.png|640|360|579|37|640|360|609.5|198.5|61|323
label::robot|frame0083.png|640|360|466|112|504|190|485.0|151.0|38|78
label::robot|frame0084.png|640|360|251|125|276|165|263.5|145.0|25|40
label::robot|frame0084.png|640|360|161|120|193|177|177.0|148.5|32|57
label::robot|frame0084.png|640|360|586|22|640|360|613.0|191.0|54|338
label::robot|frame0084.png|640|360|470|92|508|170|489.0|131.0|38|78
label::robot|frame0085.png|640|360|161|109|193|166|177.0|137.5|32|57
label::robot|frame0085.png|640|360|574|51|640|360|607.0|205.5|66|309
label::robot|frame0085.png|640|360|468|110|506|188|487.0|149.0|38|78
label::robot|frame0086.png|640|360|247|134|273|175|260.0|154.5|26|41
label::robot|frame0086.png|640|360|574|59|640|360|607.0|209.5|66|301
label::robot|frame0086.png|640|360|466|116|504|194|485.0|155.0|38|78
label::robot|frame0087.png|640|360|244|124|270|165|257.0|144.5|26|41
label::robot|frame0087.png|640|360|561|69|640|360|600.5|214.5|79|291
label::robot|frame0087.png|640|360|460|118|498|196|479.0|157.0|38|78
label::robot|frame0088.png|640|360|245|139|271|180|258.0|159.5|26|41
label::robot|frame0088.png|640|360|159|130|191|187|175.0|158.5|32|57
label::robot|frame0088.png|640|360|576|70|640|360|608.0|215.0|64|290
label::robot|frame0090.png|640|360|228|135|254|176|241.0|155.5|26|41
label::robot|frame0090.png|640|360|141|125|169|180|155.0|152.5|28|55
label::robot|frame0090.png|640|360|444|124|482|202|463.0|163.0|38|78
label::robot|frame0091.png|640|360|229|141|255|182|242.0|161.5|26|41
label::robot|frame0091.png|640|360|141|129|169|184|155.0|156.5|28|55
label::robot|frame0091.png|640|360|444|126|482|204|463.0|165.0|38|78
label::robot|frame0092.png|640|360|226|142|252|183|239.0|162.5|26|41
label::robot|frame0092.png|640|360|140|133|168|188|154.0|160.5|28|55
label::robot|frame0092.png|640|360|444|126|482|204|463.0|165.0|38|78
label::robot|frame0093.png|640|360|221|142|247|181|234.0|161.5|26|39
label::robot|frame0093.png|640|360|133|132|161|187|147.0|159.5|28|55
label::robot|frame0093.png|640|360|438|126|476|204|457.0|165.0|38|78
label::robot|frame0094.png|640|360|226|144|252|183|239.0|163.5|26|39
label::robot|frame0094.png|640|360|138|134|166|189|152.0|161.5|28|55
label::robot|frame0094.png|640|360|442|126|480|204|461.0|165.0|38|78
label::robot|frame0095.png|640|360|228|143|254|182|241.0|162.5|26|39
label::robot|frame0095.png|640|360|141|135|169|190|155.0|162.5|28|55
label::robot|frame0095.png|640|360|446|120|484|198|465.0|159.0|38|78
label::robot|frame0096.png|640|360|229|143|255|182|242.0|162.5|26|39
label::robot|frame0096.png|640|360|142|134|170|189|156.0|161.5|28|55
label::robot|frame0096.png|640|360|446|120|484|198|465.0|159.0|38|78
label::robot|frame0097.png|640|360|228|141|254|180|241.0|160.5|26|39
label::robot|frame0097.png|640|360|142|134|170|189|156.0|161.5|28|55
label::robot|frame0097.png|640|360|446|120|484|198|465.0|159.0|38|78
label::robot|frame0098.png|640|360|232|140|258|179|245.0|159.5|26|39
label::robot|frame0098.png|640|360|145|132|173|187|159.0|159.5|28|55
label::robot|frame0098.png|640|360|446|120|486|198|466.0|159.0|40|78
label::robot|frame0099.png|640|360|233|134|259|173|246.0|153.5|26|39
label::robot|frame0099.png|640|360|146|123|174|178|160.0|150.5|28|55
label::robot|frame0099.png|640|360|450|116|490|194|470.0|155.0|40|78
label::robot|frame0100.png|640|360|238|127|264|166|251.0|146.5|26|39
label::robot|frame0100.png|640|360|150|117|178|172|164.0|144.5|28|55
label::robot|frame0100.png|640|360|452|108|492|186|472.0|147.0|40|78
label::robot|frame0101.png|640|360|238|128|264|167|251.0|147.5|26|39
label::robot|frame0101.png|640|360|152|116|180|171|166.0|143.5|28|55
label::robot|frame0101.png|640|360|456|108|496|186|476.0|147.0|40|78
label::robot|frame0102.png|640|360|237|121|263|160|250.0|140.5|26|39
label::robot|frame0102.png|640|360|150|107|179|162|164.5|134.5|29|55
label::robot|frame0102.png|640|360|454|108|494|186|474.0|147.0|40|78
label::robot|frame0103.png|640|360|241|125|267|164|254.0|144.5|26|39
label::robot|frame0103.png|640|360|153|110|182|165|167.5|137.5|29|55
label::robot|frame0103.png|640|360|456|110|496|188|476.0|149.0|40|78
label::robot|frame0104.png|640|360|245|123|271|162|258.0|142.5|26|39
label::robot|frame0104.png|640|360|158|112|187|167|172.5|139.5|29|55
label::robot|frame0104.png|640|360|464|110|504|188|484.0|149.0|40|78
label::robot|frame0105.png|640|360|242|122|268|161|255.0|141.5|26|39
label::robot|frame0105.png|640|360|155|110|184|165|169.5|137.5|29|55
label::robot|frame0105.png|640|360|463|112|501|187|482.0|149.5|38|75
label::robot|frame0106.png|640|360|242|124|268|163|255.0|143.5|26|39
label::robot|frame0106.png|640|360|154|111|183|166|168.5|138.5|29|55
label::robot|frame0106.png|640|360|461|112|499|187|480.0|149.5|38|75
label::robot|frame0107.png|640|360|240|128|266|167|253.0|147.5|26|39
label::robot|frame0107.png|640|360|153|114|182|169|167.5|141.5|29|55
label::robot|frame0107.png|640|360|459|114|497|189|478.0|151.5|38|75
label::robot|frame0108.png|640|360|244|129|270|168|257.0|148.5|26|39
label::robot|frame0108.png|640|360|158|116|187|171|172.5|143.5|29|55
label::robot|frame0108.png|640|360|462|117|500|192|481.0|154.5|38|75
label::robot|frame0109.png|640|360|245|127|271|166|258.0|146.5|26|39
label::robot|frame0109.png|640|360|160|116|189|171|174.5|143.5|29|55
label::robot|frame0109.png|640|360|464|116|502|191|483.0|153.5|38|75
label::robot|frame0110.png|640|360|243|126|269|165|256.0|145.5|26|39
label::robot|frame0110.png|640|360|157|113|186|168|171.5|140.5|29|55
label::robot|frame0110.png|640|360|464|114|502|189|483.0|151.5|38|75
label::robot|frame0111.png|640|360|243|126|269|165|256.0|145.5|26|39
label::robot|frame0111.png|640|360|158|115|187|170|172.5|142.5|29|55
label::robot|frame0111.png|640|360|464|115|502|190|483.0|152.5|38|75
label::robot|frame0112.png|640|360|245|127|271|166|258.0|146.5|26|39
label::robot|frame0112.png|640|360|160|116|189|171|174.5|143.5|29|55
label::robot|frame0112.png|640|360|465|115|503|190|484.0|152.5|38|75
label::robot|frame0113.png|640|360|251|127|277|166|264.0|146.5|26|39
label::robot|frame0113.png|640|360|167|118|196|173|181.5|145.5|29|55
label::robot|frame0113.png|640|360|473|113|511|188|492.0|150.5|38|75
label::robot|frame0114.png|640|360|254|124|280|163|267.0|143.5|26|39
label::robot|frame0114.png|640|360|170|113|199|168|184.5|140.5|29|55
label::robot|frame0114.png|640|360|477|109|515|184|496.0|146.5|38|75
label::robot|frame0115.png|640|360|256|121|282|160|269.0|140.5|26|39
label::robot|frame0115.png|640|360|171|109|200|164|185.5|136.5|29|55
label::robot|frame0115.png|640|360|479|107|517|182|498.0|144.5|38|75
label::robot|frame0116.png|640|360|256|121|282|160|269.0|140.5|26|39
label::robot|frame0116.png|640|360|171|110|200|165|185.5|137.5|29|55
label::robot|frame0116.png|640|360|479|107|517|182|498.0|144.5|38|75
label::robot|frame0117.png|640|360|255|123|281|162|268.0|142.5|26|39
label::robot|frame0117.png|640|360|170|111|199|166|184.5|138.5|29|55
label::robot|frame0117.png|640|360|476|107|514|182|495.0|144.5|38|75
label::robot|frame0118.png|640|360|257|124|283|163|270.0|143.5|26|39
label::robot|frame0118.png|640|360|170|113|199|168|184.5|140.5|29|55
label::robot|frame0118.png|640|360|476|107|514|182|495.0|144.5|38|75
label::robot|frame0119.png|640|360|254|124|280|163|267.0|143.5|26|39
label::robot|frame0119.png|640|360|169|114|198|169|183.5|141.5|29|55
label::robot|frame0119.png|640|360|476|107|514|182|495.0|144.5|38|75
label::robot|frame0120.png|640|360|255|124|281|163|268.0|143.5|26|39
label::robot|frame0120.png|640|360|169|115|198|170|183.5|142.5|29|55
label::robot|frame0120.png|640|360|476|107|514|182|495.0|144.5|38|75
label::robot|frame0121.png|640|360|255|125|281|164|268.0|144.5|26|39
label::robot|frame0121.png|640|360|169|115|198|170|183.5|142.5|29|55
label::robot|frame0121.png|640|360|476|111|514|186|495.0|148.5|38|75
label::robot|frame0122.png|640|360|255|127|281|166|268.0|146.5|26|39
label::robot|frame0122.png|640|360|169|117|198|172|183.5|144.5|29|55
label::robot|frame0122.png|640|360|476|111|514|186|495.0|148.5|38|75
label::robot|frame0123.png|640|360|254|129|280|168|267.0|148.5|26|39
label::robot|frame0123.png|640|360|169|118|198|173|183.5|145.5|29|55
label::robot|frame0123.png|640|360|476|111|514|186|495.0|148.5|38|75
label::robot|frame0124.png|640|360|259|129|285|168|272.0|148.5|26|39
label::robot|frame0124.png|640|360|172|117|201|172|186.5|144.5|29|55
label::robot|frame0124.png|640|360|477|111|515|186|496.0|148.5|38|75
label::robot|frame0125.png|640|360|259|126|285|165|272.0|145.5|26|39
label::robot|frame0125.png|640|360|173|116|202|171|187.5|143.5|29|55
label::robot|frame0125.png|640|360|477|111|515|186|496.0|148.5|38|75
label::robot|frame0126.png|640|360|259|129|285|168|272.0|148.5|26|39
label::robot|frame0126.png|640|360|173|117|202|172|187.5|144.5|29|55
label::robot|frame0126.png|640|360|477|112|515|187|496.0|149.5|38|75
label::robot|frame0127.png|640|360|260|128|286|167|273.0|147.5|26|39
label::robot|frame0127.png|640|360|173|118|202|173|187.5|145.5|29|55
label::robot|frame0127.png|640|360|478|113|516|188|497.0|150.5|38|75
label::robot|frame0128.png|640|360|260|126|286|165|273.0|145.5|26|39
label::robot|frame0128.png|640|360|174|117|203|172|188.5|144.5|29|55
label::robot|frame0128.png|640|360|478|113|516|188|497.0|150.5|38|75
label::robot|frame0129.png|640|360|260|124|286|163|273.0|143.5|26|39
label::robot|frame0129.png|640|360|175|114|204|169|189.5|141.5|29|55
label::robot|frame0129.png|640|360|483|109|521|184|502.0|146.5|38|75
label::robot|frame0130.png|640|360|260|124|286|163|273.0|143.5|26|39
label::robot|frame0130.png|640|360|175|111|204|166|189.5|138.5|29|55
label::robot|frame0130.png|640|360|483|110|521|185|502.0|147.5|38|75
label::robot|frame0131.png|640|360|260|125|286|164|273.0|144.5|26|39
label::robot|frame0131.png|640|360|175|113|204|168|189.5|140.5|29|55
label::robot|frame0131.png|640|360|483|111|521|186|502.0|148.5|38|75
label::robot|frame0132.png|640|360|260|126|286|165|273.0|145.5|26|39
label::robot|frame0132.png|640|360|175|113|204|168|189.5|140.5|29|55
label::robot|frame0132.png|640|360|482|112|520|187|501.0|149.5|38|75
label::robot|frame0133.png|640|360|260|126|286|165|273.0|145.5|26|39
label::robot|frame0133.png|640|360|174|114|203|169|188.5|141.5|29|55
label::robot|frame0133.png|640|360|482|112|520|187|501.0|149.5|38|75
label::robot|frame0134.png|640|360|261|126|287|165|274.0|145.5|26|39
label::robot|frame0134.png|640|360|176|115|205|170|190.5|142.5|29|55
label::robot|frame0134.png|640|360|483|113|521|188|502.0|150.5|38|75
label::robot|frame0135.png|640|360|261|129|287|168|274.0|148.5|26|39
label::robot|frame0135.png|640|360|176|117|205|172|190.5|144.5|29|55
label::robot|frame0135.png|640|360|483|115|521|190|502.0|152.5|38|75
label::robot|frame0136.png|640|360|260|131|286|170|273.0|150.5|26|39
label::robot|frame0136.png|640|360|176|118|205|173|190.5|145.5|29|55
label::robot|frame0136.png|640|360|481|116|519|191|500.0|153.5|38|75
label::robot|frame0137.png|640|360|259|129|285|168|272.0|148.5|26|39
label::robot|frame0137.png|640|360|173|117|202|172|187.5|144.5|29|55
label::robot|frame0137.png|640|360|480|116|518|191|499.0|153.5|38|75
label::robot|frame0138.png|640|360|259|127|285|166|272.0|146.5|26|39
label::robot|frame0138.png|640|360|174|115|203|170|188.5|142.5|29|55
label::robot|frame0138.png|640|360|481|113|519|188|500.0|150.5|38|75
label::robot|frame0139.png|640|360|259|128|285|167|272.0|147.5|26|39
label::robot|frame0139.png|640|360|174|116|203|171|188.5|143.5|29|55
label::robot|frame0139.png|640|360|481|115|519|190|500.0|152.5|38|75
label::robot|frame0140.png|640|360|261|128|287|167|274.0|147.5|26|39
label::robot|frame0140.png|640|360|174|116|203|171|188.5|143.5|29|55
label::robot|frame0140.png|640|360|480|116|518|191|499.0|153.5|38|75
label::robot|frame0141.png|640|360|257|128|283|167|270.0|147.5|26|39
label::robot|frame0141.png|640|360|174|116|203|171|188.5|143.5|29|55
label::robot|frame0141.png|640|360|478|115|516|190|497.0|152.5|38|75
label::robot|frame0142.png|640|360|258|127|284|166|271.0|146.5|26|39
label::robot|frame0142.png|640|360|173|116|202|171|187.5|143.5|29|55
label::robot|frame0142.png|640|360|478|112|516|187|497.0|149.5|38|75
label::robot|frame0143.png|640|360|258|126|284|165|271.0|145.5|26|39
label::robot|frame0143.png|640|360|173|115|202|170|187.5|142.5|29|55
label::robot|frame0143.png|640|360|481|112|519|187|500.0|149.5|38|75
label::robot|frame0144.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0144.png|640|360|173|114|202|169|187.5|141.5|29|55
label::robot|frame0144.png|640|360|480|110|518|185|499.0|147.5|38|75
label::robot|frame0145.png|640|360|258|126|284|165|271.0|145.5|26|39
label::robot|frame0145.png|640|360|173|114|202|169|187.5|141.5|29|55
label::robot|frame0145.png|640|360|481|110|519|185|500.0|147.5|38|75
label::robot|frame0146.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0146.png|640|360|172|114|201|169|186.5|141.5|29|55
label::robot|frame0146.png|640|360|479|110|517|185|498.0|147.5|38|75
label::robot|frame0147.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0147.png|640|360|173|113|202|168|187.5|140.5|29|55
label::robot|frame0147.png|640|360|479|107|517|182|498.0|144.5|38|75
label::robot|frame0148.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0148.png|640|360|173|113|202|168|187.5|140.5|29|55
label::robot|frame0148.png|640|360|479|107|517|182|498.0|144.5|38|75
label::robot|frame0149.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0149.png|640|360|173|114|202|169|187.5|141.5|29|55
label::robot|frame0149.png|640|360|479|108|517|183|498.0|145.5|38|75
label::robot|frame0150.png|640|360|258|125|284|164|271.0|144.5|26|39
label::robot|frame0150.png|640|360|173|113|202|168|187.5|140.5|29|55
label::robot|frame0150.png|640|360|479|108|517|183|498.0|145.5|38|75
label::robot|frame0151.png|640|360|258|124|284|163|271.0|143.5|26|39
label::robot|frame0151.png|640|360|173|113|202|168|187.5|140.5|29|55
label::robot|frame0151.png|640|360|479|108|517|183|498.0|145.5|38|75
label::robot|frame0152.png|640|360|258|123|284|162|271.0|142.5|26|39
label::robot|frame0152.png|640|360|173|112|202|167|187.5|139.5|29|55
label::robot|frame0152.png|640|360|479|106|517|181|498.0|143.5|38|75
label::robot|frame0153.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0153.png|640|360|173|111|202|166|187.5|138.5|29|55
label::robot|frame0153.png|640|360|480|106|518|181|499.0|143.5|38|75
label::robot|frame0154.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0154.png|640|360|172|110|201|165|186.5|137.5|29|55
label::robot|frame0154.png|640|360|479|106|517|181|498.0|143.5|38|75
label::robot|frame0155.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0155.png|640|360|171|110|200|165|185.5|137.5|29|55
label::robot|frame0155.png|640|360|479|106|517|181|498.0|143.5|38|75
label::robot|frame0156.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0156.png|640|360|171|110|200|165|185.5|137.5|29|55
label::robot|frame0156.png|640|360|479|106|517|181|498.0|143.5|38|75
label::robot|frame0157.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0157.png|640|360|171|110|200|165|185.5|137.5|29|55
label::robot|frame0157.png|640|360|479|103|517|178|498.0|140.5|38|75
label::robot|frame0158.png|640|360|258|121|284|160|271.0|140.5|26|39
label::robot|frame0158.png|640|360|172|110|201|165|186.5|137.5|29|55
label::robot|frame0158.png|640|360|482|102|520|177|501.0|139.5|38|75
label::robot|frame0159.png|640|360|258|120|284|159|271.0|139.5|26|39
label::robot|frame0159.png|640|360|173|110|202|165|187.5|137.5|29|55
label::robot|frame0159.png|640|360|482|102|520|177|501.0|139.5|38|75
label::robot|frame0160.png|640|360|258|120|284|159|271.0|139.5|26|39
label::robot|frame0160.png|640|360|174|110|203|165|188.5|137.5|29|55
label::robot|frame0160.png|640|360|482|102|520|177|501.0|139.5|38|75
label::robot|frame0161.png|640|360|262|118|288|157|275.0|137.5|26|39
label::robot|frame0161.png|640|360|175|110|204|165|189.5|137.5|29|55
label::robot|frame0161.png|640|360|601|102|640|360|620.5|231.0|39|258
label::robot|frame0161.png|640|360|485|101|523|176|504.0|138.5|38|75
label::robot|frame0162.png|640|360|265|118|291|157|278.0|137.5|26|39
label::robot|frame0162.png|640|360|177|110|206|165|191.5|137.5|29|55
label::robot|frame0162.png|640|360|604|110|640|360|622.0|235.0|36|250
label::robot|frame0162.png|640|360|489|100|527|175|508.0|137.5|38|75
label::robot|frame0163.png|640|360|267|116|293|155|280.0|135.5|26|39
label::robot|frame0163.png|640|360|180|108|209|163|194.5|135.5|29|55
label::robot|frame0163.png|640|360|600|111|640|360|620.0|235.5|40|249
label::robot|frame0163.png|640|360|488|89|530|175|509.0|132.0|42|86
label::robot|frame0164.png|640|360|268|115|294|154|281.0|134.5|26|39
label::robot|frame0164.png|640|360|182|106|211|161|196.5|133.5|29|55
label::robot|frame0164.png|640|360|598|121|640|360|619.0|240.5|42|239
label::robot|frame0164.png|640|360|488|91|530|172|509.0|131.5|42|81
label::robot|frame0165.png|640|360|268|115|294|154|281.0|134.5|26|39
label::robot|frame0165.png|640|360|183|106|212|161|197.5|133.5|29|55
label::robot|frame0165.png|640|360|602|106|640|360|621.0|233.0|38|254
label::robot|frame0165.png|640|360|494|97|532|172|513.0|134.5|38|75
label::robot|frame0166.png|640|360|270|115|296|154|283.0|134.5|26|39
label::robot|frame0166.png|640|360|183|106|212|161|197.5|133.5|29|55
label::robot|frame0166.png|640|360|602|111|640|360|621.0|235.5|38|249
label::robot|frame0166.png|640|360|494|97|532|172|513.0|134.5|38|75
label::robot|frame0167.png|640|360|270|115|296|154|283.0|134.5|26|39
label::robot|frame0167.png|640|360|183|107|212|162|197.5|134.5|29|55
label::robot|frame0167.png|640|360|599|112|640|360|619.5|236.0|41|248
label::robot|frame0167.png|640|360|494|97|532|172|513.0|134.5|38|75
label::robot|frame0168.png|640|360|270|115|296|154|283.0|134.5|26|39
label::robot|frame0168.png|640|360|183|106|212|161|197.5|133.5|29|55
label::robot|frame0168.png|640|360|600|134|640|360|620.0|247.0|40|226
label::robot|frame0168.png|640|360|494|96|532|171|513.0|133.5|38|75
label::robot|frame0169.png|640|360|268|115|294|154|281.0|134.5|26|39
label::robot|frame0169.png|640|360|181|107|210|162|195.5|134.5|29|55
label::robot|frame0169.png|640|360|493|97|531|172|512.0|134.5|38|75
label::robot|frame0170.png|640|360|267|115|293|154|280.0|134.5|26|39
label::robot|frame0170.png|640|360|181|105|210|160|195.5|132.5|29|55
label::robot|frame0170.png|640|360|493|94|531|169|512.0|131.5|38|75
label::robot|frame0171.png|640|360|268|114|294|153|281.0|133.5|26|39
label::robot|frame0171.png|640|360|182|103|211|158|196.5|130.5|29|55
label::robot|frame0171.png|640|360|491|91|529|166|510.0|128.5|38|75
label::robot|frame0172.png|640|360|277|109|303|148|290.0|128.5|26|39
label::robot|frame0172.png|640|360|191|98|220|153|205.5|125.5|29|55
label::robot|frame0173.png|640|360|289|101|315|140|302.0|120.5|26|39
label::robot|frame0173.png|640|360|205|91|234|146|219.5|118.5|29|55
label::robot|frame0174.png|640|360|293|97|319|136|306.0|116.5|26|39
label::robot|frame0174.png|640|360|209|88|238|143|223.5|115.5|29|55
label::robot|frame0175.png|640|360|304|86|330|125|317.0|105.5|26|39
label::robot|frame0175.png|640|360|219|77|248|132|233.5|104.5|29|55
label::robot|frame0176.png|640|360|286|101|311|140|298.5|120.5|25|39
label::robot|frame0176.png|640|360|200|88|229|143|214.5|115.5|29|55
label::robot|frame0176.png|640|360|515|91|551|166|533.0|128.5|36|75
label::robot|frame0177.png|640|360|290|101|315|143|302.5|122.0|25|42
label::robot|frame0177.png|640|360|205|91|234|146|219.5|118.5|29|55
label::robot|frame0177.png|640|360|522|91|559|167|540.5|129.0|37|76
label::robot|frame0178.png|640|360|296|102|322|145|309.0|123.5|26|43
label::robot|frame0178.png|640|360|211|94|240|149|225.5|121.5|29|55
label::robot|frame0178.png|640|360|530|90|567|166|548.5|128.0|37|76
label::robot|frame0179.png|640|360|291|102|317|145|304.0|123.5|26|43
label::robot|frame0179.png|640|360|204|95|233|150|218.5|122.5|29|55
label::robot|frame0179.png|640|360|519|86|556|162|537.5|124.0|37|76
label::robot|frame0180.png|640|360|283|106|309|149|296.0|127.5|26|43
label::robot|frame0180.png|640|360|196|100|225|155|210.5|127.5|29|55
label::robot|frame0180.png|640|360|512|86|549|162|530.5|124.0|37|76
label::robot|frame0181.png|640|360|282|105|308|148|295.0|126.5|26|43
label::robot|frame0181.png|640|360|197|99|226|154|211.5|126.5|29|55
label::robot|frame0181.png|640|360|510|80|548|157|529.0|118.5|38|77
label::robot|frame0182.png|640|360|278|102|304|145|291.0|123.5|26|43
label::robot|frame0182.png|640|360|194|98|223|153|208.5|125.5|29|55
label::robot|frame0182.png|640|360|510|79|548|156|529.0|117.5|38|77
label::robot|frame0183.png|640|360|274|97|300|140|287.0|118.5|26|43
label::robot|frame0183.png|640|360|188|93|217|148|202.5|120.5|29|55
label::robot|frame0183.png|640|360|503|75|541|152|522.0|113.5|38|77
label::robot|frame0184.png|640|360|269|98|295|141|282.0|119.5|26|43
label::robot|frame0184.png|640|360|182|93|211|148|196.5|120.5|29|55
label::robot|frame0184.png|640|360|496|73|534|150|515.0|111.5|38|77
label::robot|frame0185.png|640|360|264|102|290|145|277.0|123.5|26|43
label::robot|frame0185.png|640|360|178|98|207|153|192.5|125.5|29|55
label::robot|frame0185.png|640|360|488|76|526|153|507.0|114.5|38|77
label::robot|frame0186.png|640|360|266|104|292|147|279.0|125.5|26|43
label::robot|frame0186.png|640|360|179|98|208|153|193.5|125.5|29|55
label::robot|frame0186.png|640|360|486|80|527|158|506.5|119.0|41|78
label::robot|frame0187.png|640|360|266|104|292|147|279.0|125.5|26|43
label::robot|frame0187.png|640|360|181|98|210|153|195.5|125.5|29|55
